tok	miss	routed	M	coldGate	totGate	margin	coldW	entropy	top8
540	66	320	1	-243.63477	-1225.0859	0.296875	7.9063954	0.90950596	318:24.953125,332:24.65625,2243:22.640625,29812:20.578125,48575:18.125,1103:17.96875,82930:17.34375,5313:16.953125
541	45	320	1	-163.63574	-1221.8154	2.796875	6.2783594	0.7223259	1551:23.5,940:20.703125,47573:20.203125,47848:20.171875,2670:18.34375,826:18.3125,43:17.984375,57389:17.8125
542	82	320	1	-313.8828	-1207.0703	1.8125	9.197198	0.42702222	59036:25.65625,12310:23.84375,81987:19.0,1319:17.953125,38645:17.421875,459:17.140625,848:17.140625,24315:16.5625
543	69	320	1	-250.73633	-1215.4375	6.296875	8.4313135	0.06104329	31230:24.703125,1647:18.40625,3018:17.421875,2243:17.171875,5313:16.96875,81194:16.53125,14:16.3125,48575:16.140625
544	50	320	1	-184.58887	-1247.1787	9.578125	6.4172554	0.0025741768	471:26.5625,12:16.984375,8397:16.5,198:15.7265625,364:14.9296875,271:14.5390625,220:14.515625,5533:14.46875
545	45	320	1	-172.15625	-1220.9258	0.53125	5.3529396	2.6506917	8397:19.359375,777:18.828125,3999:18.078125,61446:17.75,1546:17.609375,8798:17.078125,11784:16.96875,47308:16.578125
546	97	320	1	-357.74902	-1201.3389	4.859375	12.168043	0.04580475	310:27.6875,364:22.828125,694:16.46875,11:16.390625,4534:15.1484375,3418:15.0,8396:14.6484375,7059:14.5625
547	115	320	1	-404.4165	-1168.7017	3.859375	14.773537	0.15854725	3418:26.5,32272:22.640625,1301:21.28125,1732:20.015625,3165:19.078125,3827:18.390625,5909:17.90625,10174:17.90625
548	82	320	1	-296.0332	-1213.7314	1.125	10.903706	0.8024788	11:22.0625,694:20.9375,7059:19.078125,364:17.3125,198:16.328125,279:15.4765625,18369:14.78125,12654:14.71875
549	62	320	1	-232.86328	-1197.7402	0.84375	7.732652	1.5177848	694:21.921875,5533:21.078125,2599:20.953125,11121:20.359375,9781:19.328125,524:18.78125,3384:17.140625,27467:16.875
550	113	320	1	-383.1582	-1162.8477	1.65625	15.9257765	1.1630374	5533:21.921875,2599:20.265625,11121:19.546875,496:19.15625,524:18.90625,27467:18.140625,9781:16.96875,5020:16.890625
551	101	320	1	-362.4375	-1204.4609	0.296875	13.601559	0.85567516	496:24.6875,4799:24.390625,777:22.21875,4779:18.109375,4945:18.078125,3433:16.296875,220:15.625,51666:15.1328125
552	116	320	1	-430.78613	-1229.3721	2.265625	14.308386	1.1895483	1393:20.203125,12171:17.9375,496:17.265625,3433:17.046875,363:16.8125,7947:16.328125,18657:16.140625,1433:16.109375
553	100	320	1	-362.30176	-1190.8838	3.234375	13.001692	0.3468149	8:22.53125,1433:19.296875,3433:17.453125,813:16.421875,18824:16.1875,23238:16.1875,307:16.171875,496:16.0
554	87	320	1	-332.73828	-1285.0391	0.65625	11.466925	0.9927024	3433:19.875,4799:19.21875,46:16.09375,496:15.671875,77:14.640625,4945:14.53125,9750:13.953125,307:13.9375
555	86	320	1	-334.17188	-1257.9336	1.046875	10.189609	0.9028953	198:22.578125,271:21.53125,791:18.78125,13:18.59375,318:18.53125,4016:17.765625,8:17.25,56963:16.796875
556	41	320	1	-147.98242	-1166.5723	10.1875	4.8536673	0.001379838	256:27.4375,257:17.25,353:16.8125,262:16.734375,220:15.7109375,406:15.6796875,40:15.171875,5690:14.84375
557	13	320	1	-51.152344	-1152.2588	2.46875	1.385033	0.3836968	353:25.15625,32645:22.6875,11396:19.859375,24985:19.765625,79091:19.203125,348:18.28125,1061:17.75,471:17.65625
558	99	320	1	-347.17285	-1212.7842	5.1875	14.760782	0.064644076	3172:22.59375,668:17.40625,1220:15.140625,6:13.75,1970:13.6953125,579:13.65625,2688:13.4375,4548:13.2109375
559	754	5440	17	0.0	0.0	0.59375	0.0	1.5521411	5077:22.0,3165:21.40625,4072:20.171875,708:20.015625,8941:19.25,10033:19.03125,1151:18.609375,1420:17.9375
560	81	320	1	-286.3086	-1189.8408	8.34375	10.005902	0.008792893	383:25.984375,279:17.640625,16421:17.359375,15048:16.890625,303:16.59375,14156:16.5625,1118:15.359375,440:14.8828125
561	109	320	1	-369.75195	-1226.2822	1.5625	16.59831	0.71380883	279:24.265625,303:22.703125,5889:21.625,733:19.28125,2243:17.734375,5129:17.375,2972:15.546875,2708:15.34375
562	106	320	1	-380.42578	-1279.9814	3.71875	17.856653	0.20789953	303:24.1875,5129:20.46875,29812:17.78125,733:17.5,12654:17.34375,1118:17.1875,2243:17.03125,279:16.96875
563	80	320	1	-305.42188	-1312.3555	8.421875	10.503345	0.007921236	40284:25.765625,12:17.34375,1925:16.21875,86469:16.15625,18030:15.9453125,27041:15.3984375,31049:15.3125,43853:15.28125
564	52	320	1	-193.5459	-1260.2959	1.484375	6.356312	0.96517587	430:24.328125,2243:22.84375,364:21.765625,799:21.703125,1118:21.078125,2394:16.4375,11:16.125,29812:16.125
565	110	320	1	-389.1953	-1227.6113	0.3125	16.559462	0.91521555	5839:23.84375,279:23.53125,328:20.453125,424:20.0,1822:19.890625,5129:17.625,781:16.765625,264:16.5
566	76	320	1	-274.18164	-1234.6299	5.75	11.034052	0.05495016	11:26.0625,7873:20.3125,26785:19.1875,364:19.15625,13:18.4375,3010:17.28125,15751:16.6875,2394:16.671875
567	48	320	1	-179.46875	-1209.4287	5.28125	5.987183	0.13079312	694:26.109375,440:20.828125,321:20.765625,6088:20.3125,1179:19.4375,10033:19.25,1420:19.171875,1103:19.03125
568	103	320	1	-342.5713	-1141.9639	0.21875	14.49312	1.1442543	6088:24.5625,1420:24.34375,6970:22.296875,1048:22.1875,10033:20.375,353:19.640625,884:18.90625,25899:18.765625
569	88	320	1	-308.49023	-1203.8711	4.15625	11.725778	0.18975809	279:24.640625,12654:20.484375,2107:20.03125,1103:19.484375,88341:16.5,66854:16.15625,29812:16.140625,48575:15.859375
570	125	320	1	-469.26074	-1278.9004	1.65625	18.915104	1.3621417	12654:21.453125,1103:19.796875,61446:18.734375,32680:18.5,15170:17.75,975:17.734375,29812:17.515625,9834:17.421875
571	105	320	1	-394.11523	-1261.5117	6.09375	13.853496	0.042063903	291:24.140625,799:18.046875,2243:17.765625,1647:16.203125,1560:15.4140625,1103:15.40625,10970:14.1640625,21221:14.1328125
572	73	320	1	-279.1455	-1297.1514	0.5625	9.723299	1.0060021	799:23.640625,430:23.078125,364:21.796875,2243:19.078125,1647:18.421875,13:17.9375,10242:17.890625,11096:17.703125
573	83	320	1	-313.8789	-1268.7246	1.484375	10.774995	0.8224134	430:22.90625,364:21.421875,25899:20.46875,13:19.28125,2166:16.328125,413:15.8359375,369:15.5234375,271:15.1015625
574	126	320	1	-443.78125	-1219.8555	2.78125	18.726332	0.6196511	10242:23.953125,11694:21.171875,449:20.625,9801:19.90625,328:19.203125,13838:19.015625,15751:18.609375,264:18.25
575	76	320	1	-285.99414	-1281.4141	3.546875	10.507271	0.20373556	13:24.3125,364:20.765625,14:18.21875,466:17.828125,2394:16.671875,11028:16.578125,413:16.328125,30:16.28125
576	57	320	1	-207.35547	-1201.1348	3.234375	6.6529384	0.20313671	271:24.265625,32645:21.03125,198:19.171875,353:16.15625,13428:15.7109375,3404:14.1484375,6558:13.6796875,2441:13.3984375
577	28	320	1	-88.25293	-1085.8525	11.625	3.254093	0.00051966496	256:29.046875,220:17.421875,257:17.296875,262:17.21875,21:16.84375,348:16.46875,406:16.1875,71093:15.5546875
578	16	320	1	-61.76758	-1215.959	2.59375	1.7960367	0.36760113	348:27.21875,733:24.625,6558:22.984375,52451:21.71875,32645:20.578125,5927:19.65625,11429:19.5625,13428:18.828125
579	20	320	1	-72.8291	-1213.5645	7.640625	1.8424951	0.009860759	623:28.703125,2010:21.0625,19178:19.765625,7734:18.546875,1498:18.515625,22238:18.5,5460:18.421875,48401:18.109375
580	57	320	1	-217.50586	-1304.9766	6.484375	7.713918	0.015522369	40284:27.625,12:21.140625,24459:18.546875,9023:17.6875,2195:17.265625,27041:17.03125,1940:16.921875,31049:16.65625
581	40	320	1	-145.47754	-1253.7764	1.890625	5.1951795	1.1717131	1970:23.5,7873:21.609375,48939:20.46875,33601:20.09375,2243:20.0,3297:19.828125,16743:19.765625,5759:19.40625
582	45	320	1	-161.1416	-1223.1074	0.078125	5.8866277	1.3454548	51595:23.90625,5759:23.828125,24716:22.75,9665:22.09375,28475:20.71875,318:19.078125,20454:18.75,10189:18.671875
583	42	320	1	-160.71289	-1244.3203	10.328125	4.865192	0.0010428883	198:25.765625,318:15.4375,71093:13.8203125,271:13.7578125,52451:13.546875,63:13.1875,1510:12.84375,248046:12.5703125
584	30	320	1	-113.79297	-1141.794	6.234375	2.9469156	0.016445123	256:25.140625,71093:18.90625,220:16.28125,257:14.125,52451:13.859375,262:13.828125,5690:12.4296875,12305:12.171875
585	56	320	1	-210.94922	-1252.7109	10.53125	6.9921026	0.0012065041	52451:26.625,12654:16.09375,71093:15.9921875,9834:15.5234375,687:15.0390625,9609:12.96875,220:12.90625,4071:12.8125
586	61	320	1	-198.04785	-1061.1631	5.21875	8.659357	0.053176954	12305:23.703125,29292:18.484375,9834:16.03125,26033:15.6328125,198:15.1484375,79:14.3359375,12654:14.265625,3181:14.15625
587	113	320	1	-383.45215	-1153.5942	7.9140625	16.15008	0.036515016	198:21.96875,220:14.0546875,687:13.8515625,256:13.8359375,727:13.625,8:13.2421875,11:13.21875,80:13.1484375
588	93	320	1	-330.1338	-1118.1504	6.671875	11.624235	0.01780827	256:25.875,687:19.203125,262:18.0,257:16.6875,727:16.6875,220:16.546875,950:16.359375,406:15.078125
589	102	320	1	-355.7793	-1172.8145	6.34375	13.945837	0.020335468	687:25.828125,52451:19.484375,3841:16.84375,696:16.296875,293:16.25,727:15.53125,16743:15.53125,89811:15.3046875
590	157	320	1	-545.1738	-1153.8105	4.71875	20.165308	0.24007998	3841:23.1875,7:18.46875,696:18.328125,318:17.765625,16743:17.75,893:17.390625,3297:17.234375,63209:16.765625
591	123	320	1	-430.6709	-1162.1104	3.28125	15.91535	0.31251258	6646:22.40625,9927:19.125,17885:18.75,82:15.6484375,198:15.5546875,15495:14.640625,10620:14.21875,3269:14.09375
592	148	320	1	-503.1709	-1128.8115	1.4453125	19.129719	3.594106	10620:15.859375,3730:14.4140625,62:14.0859375,1153:13.9375,5717:13.6640625,7:13.640625,303:13.59375,318:13.578125
593	161	320	1	-571.26465	-1169.8809	0.0625	21.317408	2.581748	1590:15.9921875,11:15.9296875,283:14.625,25:13.609375,8:13.546875,10620:13.0546875,198:12.9140625,27:11.7421875
594	141	320	1	-481.02734	-1169.2871	4.359375	19.693138	0.47186726	198:20.296875,3238:15.9375,14505:15.53125,2796:15.3828125,220:14.6171875,2255:14.578125,695:13.8203125,1857:13.7890625
595	116	320	1	-385.12305	-1128.0498	0.171875	16.051996	1.157722	256:21.765625,950:21.59375,257:20.1875,406:18.671875,262:18.015625,285:17.671875,5690:15.828125,71093:14.984375
596	86	320	1	-313.54102	-1161.0664	1.015625	10.82585	2.0413682	687:18.34375,52451:17.328125,256:16.71875,14505:16.578125,471:15.6328125,696:15.5078125,257:14.59375,324:14.2734375
597	126	320	1	-436.78125	-1146.7109	1.453125	16.481667	1.2843322	16168:20.03125,3841:18.578125,696:18.484375,25212:16.296875,12755:15.546875,45127:15.2421875,28161:14.640625,919:14.6171875
598	119	320	1	-409.6162	-1154.5728	1.0625	15.753313	2.4197702	709:17.96875,10620:16.90625,4406:16.484375,25:16.328125,1153:15.5546875,1287:15.5546875,5919:14.5859375,1889:14.4140625
599	81	320	1	-298.7129	-1217.5898	0.359375	9.613899	1.7672975	25:19.4375,198:19.078125,318:17.546875,13:16.578125,1076:16.296875,4523:15.859375,440:15.578125,11:15.3359375
600	103	320	1	-363.91895	-1202.8594	5.140625	13.675924	0.23469128	198:21.90625,3238:16.765625,25212:16.6875,585:15.796875,271:15.328125,1483:15.015625,4523:14.84375,4992:14.7734375
601	66	320	1	-236.18555	-1156.7793	1.015625	8.77804	0.9460133	256:22.40625,950:21.390625,257:20.109375,406:18.984375,262:16.921875,285:16.875,1779:15.9375,260:15.5625
602	77	320	1	-285.6709	-1237.7773	1.03125	10.836276	1.7173885	687:19.859375,52451:18.828125,25212:17.25,3238:16.703125,585:16.15625,471:16.046875,460:15.96875,14505:15.8515625
603	102	320	1	-371.25195	-1212.3164	2.34375	13.733057	2.0893815	3841:19.203125,12755:16.859375,1822:16.796875,696:16.625,16168:16.21875,29812:16.1875,25212:15.4453125,3269:15.3125
604	1317	4480	14	0.0	0.0	3.203125	0.0	0.3881766	6646:22.75,17885:19.546875,9927:19.484375,3269:17.09375,44986:16.4375,1284:15.5,15495:15.359375,10299:15.125
606	74	320	1	-274.77344	-1253.5654	2.765625	9.516261	1.0164967	25:21.125,7842:18.359375,198:18.265625,6526:18.078125,1608:17.71875,421:16.796875,318:16.53125,13:16.46875
607	82	320	1	-300.13477	-1264.1113	5.171875	11.386408	0.21317737	198:22.828125,1562:17.65625,271:17.546875,2255:17.21875,6526:17.15625,3841:16.921875,71093:15.4453125,29812:15.3984375
608	60	320	1	-225.58008	-1178.3535	4.1875	7.385064	0.16517706	256:23.203125,950:19.015625,257:17.46875,406:17.390625,5690:17.09375,262:16.953125,285:15.859375,220:14.796875
609	596	2560	8	0.0	0.0	0.375	0.0	1.3450334	52451:20.234375,687:19.859375,14505:16.421875,1562:16.265625,1228:15.921875,3841:15.7421875,653:15.484375,2255:15.4765625
610	31	320	1	-107.32617	-1180.4531	1.90625	4.3250875	0.39860007	198:22.328125,271:20.421875,256:13.7890625,13428:13.671875,13784:13.28125,3655:12.7265625,220:12.5234375,1358:12.4140625
611	33	320	1	-112.75195	-1144.4268	8.0390625	3.8590605	0.01383486	256:23.09375,5690:15.0546875,220:14.6953125,6558:14.1953125,13428:13.875,262:13.578125,257:13.2578125,406:12.890625
612	28	320	1	-112.91406	-1286.5576	0.109375	3.661076	1.006564	13428:21.65625,6558:21.546875,32645:19.28125,52451:17.4375,353:16.390625,348:15.78125,8288:15.6796875,3655:15.5859375
613	111	320	1	-367.04883	-1121.7051	4.921875	14.712402	0.1259036	11:24.53125,0:19.609375,13:18.921875,1076:18.5625,310:17.140625,471:16.734375,25:16.6875,680:16.546875
614	92	320	1	-335.16602	-1196.5391	1.078125	12.027953	1.5375619	1042:21.65625,353:20.578125,5129:18.859375,3165:18.671875,5759:18.203125,1144:18.171875,2577:17.21875,4884:16.9375
615	92	320	1	-332.19922	-1225.4648	3.0	11.602996	0.3687539	579:19.9375,728:16.9375,424:14.84375,914:14.4921875,3165:14.453125,310:12.859375,264:12.5234375,1510:12.2734375
616	100	320	1	-350.6184	-1160.0725	2.359375	12.843835	1.0212239	3165:22.796875,43850:20.4375,3404:18.71875,5129:18.625,2426:18.484375,9665:18.296875,4884:18.234375,1236:18.140625
617	67	320	1	-240.94629	-1166.7754	3.28125	7.924763	0.66905564	424:22.84375,9971:19.5625,15060:19.09375,5976:18.984375,4101:18.5,4880:18.09375,264:17.671875,21094:17.5
618	71	320	1	-254.14746	-1258.4209	0.296875	10.604764	1.5824072	9971:20.71875,15060:20.421875,579:18.640625,680:18.28125,12083:17.96875,25:17.546875,93531:15.984375,32122:15.9609375
619	68	320	1	-247.80664	-1233.459	0.453125	8.436126	0.9798886	13:21.09375,25:20.640625,198:16.34375,440:16.28125,271:16.0,0:15.9609375,303:15.625,11:15.59375
620	46	320	1	-163.0459	-1221.6377	0.34375	5.561465	0.721385	198:22.125,271:21.78125,353:16.28125,32645:15.0078125,6558:14.640625,11429:14.03125,13428:13.8515625,318:13.6796875
621	35	320	1	-126.865234	-1134.3857	7.5234375	3.735292	0.017072884	256:23.015625,71093:15.4921875,5690:14.9140625,220:14.09375,257:13.8046875,262:13.6875,727:13.65625,406:12.8203125
622	36	320	1	-142.8086	-1305.8535	4.203125	4.7323675	0.25187066	52451:23.21875,32645:19.015625,687:18.109375,11429:17.546875,6558:17.171875,25212:16.703125,1510:16.640625,353:16.609375
623	62	320	1	-218.61719	-1128.4307	4.53125	8.308901	0.16383627	12305:22.203125,29292:17.671875,198:17.578125,9834:15.7734375,12654:15.015625,26033:14.765625,3181:13.625,727:13.609375
624	1737	5440	17	0.0	0.0	5.15625	0.0	0.12039368	198:21.265625,25:16.109375,11:14.6484375,271:13.8359375,727:13.3203125,220:13.296875,687:13.015625,318:12.6796875
631	113	320	1	-397.09863	-1148.1162	2.59375	14.5397415	0.9757019	198:19.5625,2047:16.96875,3238:15.171875,9997:15.0859375,220:14.7109375,514:14.578125,1287:14.15625,14505:14.1484375
632	76	320	1	-272.26172	-1109.707	4.65625	8.590553	0.22905232	256:21.21875,406:16.5625,5690:16.3125,950:16.171875,257:15.53125,71093:15.4453125,262:14.875,285:14.171875
633	87	320	1	-312.26855	-1185.2686	0.71875	11.906799	1.5780032	687:18.78125,52451:18.0625,25212:15.015625,2047:14.3671875,653:14.265625,14505:14.2578125,696:13.984375,2796:13.953125
634	1298	5440	17	0.0	0.0	1.34375	0.0	1.2030247	16168:19.8125,3841:18.46875,696:16.296875,25212:15.9453125,919:15.3671875,1510:15.0390625,2796:14.703125,1287:14.5546875
635	1206	5440	17	0.0	0.0	1.359375	0.0	2.4864452	10620:17.703125,709:16.34375,25:15.96875,4406:15.2890625,2796:15.0625,1287:15.0078125,1889:14.640625,11870:14.421875
636	141	320	1	-507.05664	-1175.2754	0.765625	18.624594	2.020953	25:17.96875,11:17.203125,1590:17.203125,8:14.265625,58:13.9609375,957:13.9375,198:13.7265625,1249:13.7109375
637	90	320	1	-323.00586	-1186.3828	4.625	11.197084	0.32185143	198:21.25,2047:16.625,3238:15.5703125,585:15.46875,14505:15.453125,220:15.03125,271:15.0078125,25212:14.90625
638	86	320	1	-316.2168	-1206.5361	3.109375	11.7144575	0.37083527	256:22.015625,950:18.90625,406:17.8125,257:17.296875,5690:16.71875,262:15.640625,285:15.5625,260:14.484375
639	581	2240	7	0.0	0.0	1.59375	0.0	0.8191389	687:20.75,52451:19.15625,2047:15.78125,460:14.8046875,25212:14.796875,653:14.75,14505:14.609375,585:14.5703125
641	1497	6720	21	0.0	0.0	3.703125	0.0	0.26684776	6646:21.875,17885:18.171875,9927:17.78125,3269:15.65625,10299:14.640625,625:14.28125,44986:14.2421875,172153:13.9609375
643	1073	4480	14	0.0	0.0	2.84375	0.0	1.1373512	25:19.078125,1590:16.234375,11:16.140625,198:15.6015625,5491:14.5859375,8:14.015625,58:13.8046875,60:13.8046875
647	1002	5440	17	0.0	0.0	3.421875	0.0	0.144566	198:23.71875,271:20.296875,256:13.7421875,695:13.671875,220:13.3203125,1358:12.75,318:12.6171875,27:12.3359375
650	104	320	1	-347.94336	-1146.9434	5.171875	13.859722	0.115059696	11:23.78125,353:18.609375,25:18.390625,5129:16.40625,1042:15.7109375,3165:15.703125,48939:15.6484375,220:15.46875
651	74	320	1	-281.98828	-1251.852	0.125	9.438896	1.201342	353:22.109375,1042:21.984375,5129:19.4375,12654:17.84375,2577:17.59375,424:17.171875,5976:17.015625,3165:16.78125
652	100	320	1	-352.24414	-1183.6094	3.703125	14.119423	0.34715098	3172:23.671875,1144:19.96875,668:19.78125,2688:18.65625,1066:17.5625,1683:17.375,1459:17.234375,628:17.21875
653	107	320	1	-364.6455	-1170.9951	2.171875	14.695881	1.302451	3165:22.21875,958:20.046875,1066:19.46875,8941:19.421875,2426:19.3125,1236:18.515625,43850:17.828125,708:17.53125
654	59	320	1	-199.26074	-1165.8291	2.46875	7.6349435	0.9522375	424:22.390625,4101:19.921875,264:19.640625,25:19.109375,5129:18.40625,279:17.671875,5976:16.9375,9971:16.734375
655	67	320	1	-244.45703	-1262.3379	0.9375	9.79057	2.0761325	9971:21.03125,15060:20.09375,93531:19.84375,4101:19.234375,9077:18.265625,12083:17.890625,2923:17.8125,430:17.640625
656	57	320	1	-210.91797	-1243.4785	1.09375	6.9278235	1.111326	13:21.984375,25:20.890625,440:19.0625,321:18.109375,303:17.9375,2843:17.640625,11:17.3125,198:16.765625
657	689	5440	17	0.0	0.0	3.328125	0.0	0.23233353	198:24.1875,271:20.859375,6558:19.40625,353:17.703125,13428:17.125,318:16.890625,695:15.6796875,348:14.8203125
668	848	8000	25	0.0	0.0	7.265625	0.0	0.038681682	198:21.96875,25:14.703125,220:14.0390625,653:13.4609375,63:13.3984375,11:13.2890625,271:13.0390625,248046:13.03125
670	39	320	1	-147.22266	-1190.4297	1.484375	4.1029654	1.0674125	687:23.578125,413:22.09375,653:20.8125,460:20.46875,3841:20.171875,696:20.125,2796:18.15625,4071:17.53125
671	36	320	1	-136.00781	-1169.3242	0.84375	3.401726	1.0871706	696:23.421875,16168:22.578125,3841:21.171875,3269:20.46875,12755:19.515625,2715:18.15625,13881:17.65625,29812:17.21875
672	43	320	1	-162.5752	-1192.9917	0.734375	5.136978	1.1873302	438:23.453125,26863:22.71875,6646:21.09375,39644:20.890625,25516:19.65625,18199:19.5625,80:18.484375,2887:17.921875
673	56	320	1	-206.0498	-1222.8369	1.40625	6.9656653	2.5333753	26863:16.859375,5607:15.453125,6646:15.296875,3841:14.9765625,17885:14.96875,79260:14.484375,839:13.5625,23554:12.953125
674	42	320	1	-146.8711	-1138.9849	0.453125	4.446728	2.6774244	10620:17.0625,17885:16.609375,6646:16.40625,10108:14.3671875,2388:13.8984375,625:13.8515625,198:13.4140625,2784:13.359375
675	51	320	1	-197.29297	-1240.4277	1.5625	5.706621	0.82016003	11:20.28125,25:18.71875,1590:17.21875,44948:14.546875,39876:13.9296875,8:13.828125,58:13.71875,3238:13.46875
676	50	320	1	-196.5459	-1242.665	3.5625	5.2322407	0.2578792	3238:22.0625,750:18.5,2047:16.953125,1151:16.34375,9997:15.8984375,1496:15.1953125,2796:14.2890625,25212:14.1328125
677	70	320	1	-257.07324	-1211.2075	4.453125	8.832752	0.16661595	11:20.9375,25:16.484375,28:15.6171875,1590:14.796875,1496:13.59375,5675:12.9765625,39876:12.9296875,21976:12.609375
678	63	320	1	-249.1289	-1298.6982	5.96875	7.2477303	0.12441756	1496:22.34375,2796:16.375,15131:16.3125,3238:15.65625,2343:15.375,11553:15.328125,304:15.2265625,220:15.1015625
679	93	320	1	-337.4453	-1208.5283	4.796875	11.6936865	0.18013783	1590:21.921875,25:17.125,8:17.03125,198:16.578125,11:15.7890625,28:14.546875,5675:13.9765625,5491:13.3515625
680	35	320	1	-138.38672	-1254.2783	8.0078125	3.5732498	0.031435024	198:22.03125,3238:14.0234375,413:13.78125,25:13.6171875,9997:13.46875,271:13.4375,220:13.21875,653:13.1171875
681	18	320	1	-69.37305	-1207.0352	3.703125	1.6867498	0.25720185	1779:21.765625,950:18.0625,256:17.765625,670:15.3203125,260:15.1328125,71093:14.2578125,309:13.9453125,262:13.90625
682	59	320	1	-237.22266	-1248.4512	5.828125	5.9523244	0.12539198	413:22.53125,25212:16.703125,3238:16.625,653:16.03125,687:15.625,585:15.4140625,1345:14.9765625,52451:14.328125
683	99	320	1	-379.62793	-1246.6611	3.71875	11.720775	0.2193977	3238:21.484375,2343:17.765625,1496:16.25,220:14.2421875,750:14.0546875,9997:14.03125,2796:14.015625,25:13.4375
684	118	320	1	-454.97754	-1248.6025	0.40625	14.011089	1.5903796	361:19.59375,2564:19.1875,2518:18.75,835:18.25,478:16.484375,25:16.421875,606:15.96875,11:15.03125
685	101	320	1	-365.52344	-1215.7705	3.734375	14.4392185	0.25304356	1496:20.703125,11553:16.96875,3238:15.9296875,220:14.8671875,15131:13.15625,2343:13.0078125,4937:12.890625,9997:12.65625
686	133	320	1	-475.54785	-1192.6045	5.09375	16.885977	0.15779544	25:22.296875,198:17.203125,1590:16.328125,606:15.640625,361:15.6015625,478:15.5390625,321:15.3046875,835:14.9140625
687	72	320	1	-265.6211	-1233.5693	4.4375	10.106354	0.17347051	198:21.96875,460:17.53125,653:16.703125,220:16.203125,671:14.0859375,3238:13.8046875,361:13.5703125,283:13.546875
688	43	320	1	-167.79102	-1235.708	3.6875	4.9214873	0.18195905	2215:21.34375,1779:17.65625,256:15.7421875,950:14.625,4152:13.6953125,1734:13.609375,1025:13.21875,25698:13.078125
689	68	320	1	-270.27148	-1238.123	1.578125	7.5347056	1.0756977	460:21.78125,25212:20.203125,8668:19.234375,280:18.3125,653:17.375,6961:17.171875,1440:16.328125,4937:16.3125
690	83	320	1	-319.35352	-1256.3916	3.5	9.987517	0.49542803	198:20.71875,2796:17.21875,220:17.15625,653:15.9140625,271:15.5859375,25:14.8046875,2958:14.5390625,2168:14.5078125
691	60	320	1	-229.55078	-1224.3809	2.0	7.3095803	0.5569847	1779:21.21875,2215:19.21875,256:17.25,950:16.609375,18438:15.4140625,1734:14.8359375,4152:14.171875,309:14.0234375
692	75	320	1	-293.89844	-1227.085	0.15625	8.00714	1.3483738	25212:20.9375,8668:20.78125,280:19.1875,653:18.140625,745:16.953125,16168:16.859375,413:16.40625,4937:16.296875
693	73	320	1	-273.0703	-1187.3799	1.4375	7.509702	0.81031245	7031:21.890625,283:20.453125,3442:19.734375,11:16.515625,62:14.8046875,25:14.4609375,5996:14.4140625,6961:14.3671875
694	96	320	1	-331.99512	-1173.5684	5.65625	12.777039	0.09568247	283:21.125,25:15.46875,11:15.0,16168:14.1796875,198:13.4609375,28:13.0078125,696:12.84375,471:12.6953125
695	65	320	1	-256.3086	-1242.4492	3.71875	6.7360597	0.27585906	16168:21.078125,696:17.359375,919:14.9296875,2796:14.8125,25212:14.734375,45127:14.0625,4055:13.9453125,3841:13.8984375
696	35	320	1	-129.5039	-1209.498	6.8984375	4.0373073	0.12288538	10620:20.875,198:13.9765625,55860:13.703125,363:13.453125,8901:13.3828125,5919:13.359375,10884:13.25,9310:13.1796875
697	80	320	1	-317.5586	-1293.9844	3.421875	10.045593	0.20860039	11:21.859375,25:18.4375,8:15.734375,39876:15.515625,198:14.234375,1590:13.6015625,3337:13.4296875,58:13.328125
698	73	320	1	-290.04004	-1310.4355	5.4375	9.185792	0.12693289	3238:22.921875,1496:17.484375,25212:17.328125,2343:16.140625,9997:16.0,2796:15.8359375,220:15.7421875,16168:15.359375
699	109	320	1	-433.53906	-1292.4863	5.9375	13.335998	0.053071383	11:22.375,8:16.4375,25:15.046875,28:14.734375,478:14.4609375,198:14.21875,7031:14.0234375,283:13.390625
700	1202	5440	17	0.0	0.0	5.625	0.0	0.076535754	1496:23.65625,25212:18.03125,3238:17.671875,11553:16.484375,2796:15.984375,2343:15.75,16168:15.65625,359:15.0703125
702	75	320	1	-275.6953	-1225.8418	6.78125	9.133479	0.038311742	198:22.96875,220:16.1875,653:16.03125,478:15.0703125,271:14.8125,361:14.03125,256:13.6640625,283:13.625
703	54	320	1	-214.97656	-1260.2852	4.578125	6.2040725	0.14181694	1779:22.0625,256:17.484375,2215:16.859375,950:16.59375,309:14.7421875,670:14.59375,18438:13.703125,71093:13.65625
704	89	320	1	-366.48242	-1281.0508	4.546875	8.95488	0.10360095	696:23.6875,3841:19.140625,413:17.03125,653:16.953125,2715:15.140625,2796:14.75,460:14.7109375,1259:14.4296875
705	39	320	1	-152.90039	-1312.9609	2.984375	5.093027	0.24663728	438:22.109375,26863:19.125,80:15.40625,6646:15.3359375,82:14.3359375,3841:13.984375,25516:13.9140625,2114:13.1796875
706	64	320	1	-247.7832	-1273.3652	1.7109375	8.258387	2.2859216	26863:17.1875,5607:15.4765625,6646:15.296875,438:14.7578125,839:14.4375,372:13.984375,79260:13.0703125,14134:12.8828125
707	64	320	1	-244.37305	-1274.9043	4.7265625	7.8924084	0.27163148	10620:20.59375,6646:15.8671875,17885:15.1875,1082:14.59375,625:14.0078125,9997:13.3046875,198:13.1171875,5919:12.953125
